learner_id,content_id,topic,difficulty,time_spent_sec,correct
2594139,C010319,AAA,0.5640811662482967,947,0
2594139,C010320,AAA,0.6505762119848681,155,0
2594139,C010321,AAA,0.5939350912755593,687,0
2594139,C010322,AAA,0.80245804356225,1190,1
2594139,C010323,AAA,0.4565143870701735,363,0
2594139,C010324,AAA,0.36579408629269283,1019,1
2594139,C010325,AAA,0.4604064317607363,768,1
2594139,C010326,AAA,0.8890030894302701,1134,1
2594139,C010327,AAA,0.8205882298871512,745,1
2594139,C010328,AAA,0.3979969863536847,169,1
2671132,C010329,AAA,0.8622551478971814,1176,1
2671132,C010330,AAA,0.5818183490301951,823,0
2671132,C010331,AAA,0.5162006908581913,182,1
2671132,C010332,AAA,0.5999478007142556,523,1
2671132,C010333,AAA,0.34431608148174586,902,1
2671132,C010334,AAA,0.47659500769509233,236,1
2671132,C010335,AAA,0.8979623768393367,743,0
2671132,C010336,AAA,0.8287072638733674,250,0
2671132,C010337,AAA,0.8937614457890533,277,0
2666246,C010338,AAA,0.774912881957534,1185,0
2666246,C010339,AAA,0.4337974089167219,470,1
2666246,C010340,AAA,0.7493141388265372,672,0
2574583,C010341,AAA,0.3669964929912819,1136,0
2574583,C010342,AAA,0.6740715644957319,449,1
2574583,C010343,AAA,0.8459018028473733,831,1
2574583,C010344,AAA,0.5562316937917039,187,0
2574583,C010345,AAA,0.6829047307449687,414,1
2574583,C010346,AAA,0.7837973229291467,869,0
2566592,C010347,AAA,0.8792952803390561,278,0
2566592,C010348,AAA,0.7661415286905042,916,1
2566592,C010349,AAA,0.5401135970719516,454,1
2566592,C010350,AAA,0.40954350963924835,203,0
2566592,C010351,AAA,0.7046277252873067,1185,0
2566592,C010352,AAA,0.4404017091863474,496,1
2566592,C010353,AAA,0.880746054863111,1115,0
2566592,C010354,AAA,0.7681716634307805,306,1
2649826,C010355,AAA,0.7021250954604042,624,1
2641155,C010356,AAA,0.7775657167913358,211,1
2641155,C010357,AAA,0.48396344185869145,661,0
2641155,C010358,AAA,0.31547411976233514,378,1
2641155,C010359,AAA,0.5217838633784043,537,0
2641155,C010360,AAA,0.6311213366761063,772,1
2641155,C010361,AAA,0.7908571211166723,581,0
2641155,C010362,AAA,0.8676125943881535,463,1
2649826,C010363,AAA,0.33283012908440346,1145,0
2649826,C010364,AAA,0.31197986255888,293,1
2649826,C010365,AAA,0.6403980534927556,903,0
2649826,C010366,AAA,0.47185702659728573,1127,1
2649826,C010367,AAA,0.810538095720556,762,1
2678643,C010368,AAA,0.8079908974601364,744,1
2678643,C010369,AAA,0.886178555818598,124,0
2678643,C010370,AAA,0.436357722590135,243,1
2678643,C010371,AAA,0.33804493968952903,649,0
2678643,C010372,AAA,0.8369648717493562,456,1
2678643,C010373,AAA,0.7089886921757365,471,1
2678643,C010374,AAA,0.8428301668212931,884,0
2678643,C010375,AAA,0.7590105840184203,860,0
2678643,C010376,AAA,0.6389236032717976,198,0
2678643,C010377,AAA,0.5281832603505441,1054,1
2678643,C010378,AAA,0.6219829603001525,1084,1
2678643,C010379,AAA,0.5647979475470296,714,0
2678643,C010380,AAA,0.6275177526414063,214,1
2678643,C010381,AAA,0.8257283151438468,931,0
2678643,C010382,AAA,0.5001931873922696,380,0
2678643,C010383,AAA,0.43503419673412314,90,0
2678643,C010384,AAA,0.31047355265876125,441,1
2678643,C010385,AAA,0.5152676881348547,693,0
2691206,C010386,AAA,0.3469856321352104,994,1
2691244,C010387,AAA,0.7548674091917428,1073,1
2689958,C010388,AAA,0.33026930306745866,1114,0
2691206,C010389,AAA,0.7001033028728323,168,1
2689958,C010390,AAA,0.7789994468567318,494,0
2689958,C010391,AAA,0.380407692526285,92,1
2689958,C010392,AAA,0.7558978834994258,1102,0
2689958,C010393,AAA,0.7450582182426826,427,0
2691206,C010394,AAA,0.4731367577552073,532,0
2691244,C010395,AAA,0.49455792356139816,1018,0
2689958,C010396,AAA,0.8872570320042639,1179,0
2691206,C010397,AAA,0.4594888975689928,666,1
2691206,C010398,AAA,0.6711705692705986,740,1
2689958,C010399,AAA,0.5035361829302656,347,0
2689958,C010400,AAA,0.8008373785363563,1102,0
2689958,C010401,AAA,0.43422066011121546,769,0
2689958,C010402,AAA,0.49882236676848585,859,1
2691206,C010403,AAA,0.5919606865111471,1171,1
2691244,C010404,AAA,0.5721745606415556,965,1
2613116,C010405,AAA,0.8116604901093595,905,0
2613116,C010406,AAA,0.5982340787804563,1091,1
2613116,C010407,AAA,0.6142717422930465,1105,1
2613116,C010408,AAA,0.7432425371444117,178,0
2613116,C010409,AAA,0.6879012782869756,124,0
2613116,C010410,AAA,0.7634413113567795,788,0
2146792,C010411,AAA,0.431518616119348,248,1
2146792,C010412,AAA,0.6127733706830045,62,1
2062879,C010413,AAA,0.6288608995814168,245,1
2062879,C010414,AAA,0.876524256588908,672,1
2062879,C010415,AAA,0.42018244089877205,269,0
2062879,C010416,AAA,0.8087570819493439,598,0
2062879,C010417,AAA,0.8342489597568007,382,0
2062879,C010418,AAA,0.6302494387057057,66,0
2062879,C010419,AAA,0.6209129246246027,566,1
2149225,C010420,AAA,0.3088107525562588,170,1
2149225,C010421,AAA,0.5488409300630489,385,0
2149225,C010422,AAA,0.38846369831130484,252,1
2149225,C010423,AAA,0.7302272052386746,455,0
2149225,C010424,AAA,0.3644769160757861,1193,1
2149225,C010425,AAA,0.4684653208207661,1002,0
2149225,C010426,AAA,0.5461663414978964,172,0
2149225,C010427,AAA,0.42880016346214994,915,0
2182846,C010428,AAA,0.66444754354325,878,1
2182846,C010429,AAA,0.35859054530487044,126,1
2182846,C010430,AAA,0.35149347625809413,457,0
2197016,C010431,AAA,0.855124355912623,1051,0
2197016,C010432,AAA,0.8029380035816573,925,1
2197016,C010433,AAA,0.41777881580636084,307,1
2197016,C010434,AAA,0.48034805279838744,963,1
2197016,C010435,AAA,0.6564222905337554,1116,1
2197016,C010436,AAA,0.852044999134286,264,0
2197016,C010437,AAA,0.7903211731434333,764,1
2182846,C010438,AAA,0.3878550809719525,924,1
2208424,C010439,AAA,0.5758670557216417,977,0
2208424,C010440,AAA,0.8414518980748205,645,0
2208424,C010441,AAA,0.8119443111348279,733,0
2208424,C010442,AAA,0.7607811907257951,535,1
2208424,C010443,AAA,0.8202312456451315,1002,1
2208424,C010444,AAA,0.8315856335820351,951,1
2208424,C010445,AAA,0.4290350406546573,465,1
2208424,C010446,AAA,0.6253832084568027,144,1
2208424,C010447,AAA,0.3629559108291219,324,1
2208424,C010448,AAA,0.8514664512049414,600,1
2208424,C010449,AAA,0.716007956249458,1019,0
1801641,C010450,AAA,0.3102146689271949,619,0
1801641,C010451,AAA,0.312934568207608,667,1
1801641,C010452,AAA,0.3063739177134856,1198,1
1801641,C010453,AAA,0.7853313906817683,342,0
1686521,C010454,AAA,0.37603091533299976,1148,0
1686521,C010455,AAA,0.4017367258190786,469,0
1686521,C010456,AAA,0.5531581889152475,893,1
1686521,C010457,AAA,0.8565464841636754,636,1
1686521,C010458,AAA,0.7864370289039185,504,0
1686521,C010459,AAA,0.8110518599032756,112,0
1686521,C010460,AAA,0.7551065427077598,1108,0
1860318,C010461,AAA,0.34650051440681634,327,1
1860318,C010462,AAA,0.644107957309974,634,0
1860318,C010463,AAA,0.3493535946359868,920,1
1860318,C010464,AAA,0.3887322511166222,282,0
1894188,C010465,AAA,0.613336523454666,996,1
1894188,C010466,AAA,0.45774732622579284,878,1
1894188,C010467,AAA,0.6127003046574586,722,0
1942396,C010468,AAA,0.8401720601289419,1001,0
1942396,C010469,AAA,0.7724964061127598,604,1
1942396,C010470,AAA,0.4593329120678098,605,0
1942396,C010471,AAA,0.39024190536951336,1013,1
1942396,C010472,AAA,0.8098936899553415,296,0
1942396,C010473,AAA,0.38271907566136987,1123,0
1942396,C010474,AAA,0.5977958822995156,78,1
1942396,C010475,AAA,0.3648183700908705,204,0
1942396,C010476,AAA,0.7979479571875033,824,0
1942396,C010477,AAA,0.4793774890463807,799,0
1942396,C010478,AAA,0.6426536404461746,418,0
2344901,C010479,AAA,0.8780435849263785,1037,0
2344901,C010480,AAA,0.39018032892128884,391,1
2344901,C010481,AAA,0.6334955960670962,631,0
2344901,C010482,AAA,0.377511465831396,866,0
2344901,C010483,AAA,0.565001035656088,643,1
2344901,C010484,AAA,0.6896300695639914,244,1
2344901,C010485,AAA,0.545801375177431,977,1
2344901,C010486,AAA,0.5587880752126995,662,1
2344901,C010487,AAA,0.6594206681102197,904,0
2344901,C010488,AAA,0.8008860147141849,540,0
2229865,C010489,AAA,0.42409333628221635,436,0
2229865,C010490,AAA,0.8604052266497073,544,0
2229865,C010491,AAA,0.8801757668060631,1003,0
2229865,C010492,AAA,0.7590254247171495,474,0
2229865,C010493,AAA,0.8136496636378313,417,1
2229865,C010494,AAA,0.7424383950326424,955,1
2293923,C010495,AAA,0.7338981756880204,614,1
2293923,C010496,AAA,0.7681668348032764,288,1
2364471,C010497,AAA,0.3499862394290929,546,0
2364471,C010498,AAA,0.8043255321551793,1001,1
2364471,C010499,AAA,0.4367777990944599,340,1
544103,C010500,AAA,0.608507418421465,508,1
544103,C010501,AAA,0.8558981192413798,454,0
544103,C010502,AAA,0.5512274104811515,788,0
544103,C010503,AAA,0.6589571089380872,1142,0
187100,C010504,AAA,0.6924909673333071,748,1
187100,C010505,AAA,0.8884456352796014,1169,0
187100,C010506,AAA,0.535569100349991,948,0
187100,C010507,AAA,0.4254921896667995,1006,0
187100,C010508,AAA,0.5265950783798927,421,1
187100,C010509,AAA,0.5843639970253629,152,0
180753,C010510,AAA,0.8845432960518513,238,1
180753,C010511,AAA,0.8463185698349823,1136,0
180753,C010512,AAA,0.6639530416692629,790,0
180753,C010513,AAA,0.3665953896716459,264,0
180753,C010514,AAA,0.6215934700640208,400,1
180753,C010515,AAA,0.8643190442543697,623,0
180753,C010516,AAA,0.534618070225621,1149,0
186149,C010517,AAA,0.3134713184619436,1091,1
186149,C010518,AAA,0.7125050315383897,536,0
186149,C010519,AAA,0.6868562340121045,1020,0
184271,C010520,AAA,0.46949422217627,835,0
184271,C010521,AAA,0.8547429544945625,217,1
184271,C010522,AAA,0.4285298183963839,959,0
175932,C010523,AAA,0.88250885190119,290,0
175932,C010524,AAA,0.7446166832189568,711,1
175932,C010525,AAA,0.8499995598625846,68,1
175932,C010526,AAA,0.6134165952692873,691,0
175932,C010527,AAA,0.6489675116579467,186,1
175932,C010528,AAA,0.5887359011036225,277,0
175392,C010529,AAA,0.6861759493625419,91,0
175392,C010530,AAA,0.7596132816632822,502,1
175932,C010531,AAA,0.35196250825387676,848,0
175392,C010532,AAA,0.3952192357010238,1176,0
174782,C010533,AAA,0.5582129736900823,292,0
175392,C010534,AAA,0.5912047140038931,902,1
174782,C010535,AAA,0.801090334291649,305,0
175392,C010536,AAA,0.8428863535220931,1082,0
174782,C010537,AAA,0.5904561121551334,1154,1
174782,C010538,AAA,0.4582907122789006,558,0
205719,C010539,AAA,0.6821107768467946,235,0
205350,C010540,AAA,0.6992209327128913,628,1
205350,C010541,AAA,0.4171992098019031,738,0
205719,C010542,AAA,0.5154031026230609,1094,0
205719,C010543,AAA,0.7156844538735446,516,0
205719,C010544,AAA,0.8392933051504254,480,0
205719,C010545,AAA,0.5809188251641257,496,0
205719,C010546,AAA,0.33709174171000417,515,1
205350,C010547,AAA,0.5116649553008087,609,1
205350,C010548,AAA,0.8521523915576117,168,1
205719,C010549,AAA,0.8357433948734052,991,0
202635,C010550,AAA,0.5289535976971362,813,0
202635,C010551,AAA,0.3908976269922202,541,0
202635,C010552,AAA,0.6930193631414105,531,1
202635,C010553,AAA,0.49742177669704124,844,0
205350,C010554,AAA,0.4893253249997636,239,1
227499,C010555,AAA,0.6873506359966319,893,1
227499,C010556,AAA,0.7352631505333648,441,1
227499,C010557,AAA,0.5499784179549054,1131,1
227499,C010558,AAA,0.573416341069957,160,1
227499,C010559,AAA,0.8244882925868602,672,1
227499,C010560,AAA,0.5203383930241938,432,1
227499,C010561,AAA,0.48485001801914734,1180,0
227499,C010562,AAA,0.7200538560941825,231,0
227499,C010563,AAA,0.6419726002849326,806,0
155854,C010564,AAA,0.3735585363992684,443,0
155854,C010565,AAA,0.8711055244101458,1059,0
155854,C010566,AAA,0.7280212798254094,1085,1
155854,C010567,AAA,0.8466099689284965,284,1
155854,C010568,AAA,0.4797629393445831,1067,0
155854,C010569,AAA,0.6589932805727876,798,1
155984,C010570,AAA,0.4476136292051463,228,1
155984,C010571,AAA,0.6281304265006873,282,1
155984,C010572,AAA,0.8243576443401113,175,1
57506,C010573,AAA,0.835734040513993,432,0
57506,C010574,AAA,0.8935023458226278,347,0
57506,C010575,AAA,0.8899711663365693,567,0
57506,C010576,AAA,0.6129973269603138,708,0
57506,C010577,AAA,0.48619345682440146,812,1
57506,C010578,AAA,0.8566024996021543,741,0
57506,C010579,AAA,0.4436375039878368,1182,1
52130,C010580,AAA,0.5319285451231572,803,0
52130,C010581,AAA,0.8985339121645782,830,0
30268,C010582,AAA,0.4509634722595629,210,1
30268,C010583,AAA,0.6757938513033409,745,1
30268,C010584,AAA,0.4077229025754585,640,0
30268,C010585,AAA,0.42170792547746705,75,1
30268,C010586,AAA,0.3625310488208487,255,0
30268,C010587,AAA,0.3282198128924708,673,1
30268,C010588,AAA,0.7840504833640729,909,1
30268,C010589,AAA,0.8152212362433492,493,0
30268,C010590,AAA,0.323614283896635,899,1
30268,C010591,AAA,0.745308592137396,667,1
30268,C010592,AAA,0.3977191960499568,1035,0
30268,C010593,AAA,0.5035989645770085,603,0
91265,C010594,AAA,0.3542984110853332,1181,1
91265,C010595,AAA,0.45439811729291957,530,1
91265,C010596,AAA,0.6080213809315355,459,0
91265,C010597,AAA,0.8741680741573589,682,1
98094,C010598,AAA,0.5999033470223012,743,0
98094,C010599,AAA,0.8334625673376436,63,0
98094,C010600,AAA,0.3329625125562165,746,0
98094,C010601,AAA,0.5810758198449021,1144,0
98094,C010602,AAA,0.3418179818939634,1001,0
98094,C010603,AAA,0.4744330717121821,535,1
98094,C010604,AAA,0.3290149295722973,502,1
58873,C010605,AAA,0.5200783825626412,676,0
58873,C010606,AAA,0.556471537307643,61,0
59185,C010607,AAA,0.5057859872726289,163,1
59185,C010608,AAA,0.6698354523206024,382,0
59185,C010609,AAA,0.618055850263743,512,1
59185,C010610,AAA,0.43525441584153385,1022,0
59185,C010611,AAA,0.42825234220126446,1109,1
71361,C010612,AAA,0.5801351175772831,105,0
71361,C010613,AAA,0.4468081076770361,82,1
71361,C010614,AAA,0.6424553046951639,68,1
71361,C010615,AAA,0.8917788447239997,641,1
71361,C010616,AAA,0.3096097081934413,200,0
71361,C010617,AAA,0.5289077891977656,1188,0
71361,C010618,AAA,0.7582771303540223,403,1
71361,C010619,AAA,0.462139276382627,121,0
38053,C010620,AAA,0.5922491975452124,761,1
38053,C010621,AAA,0.4395841810437402,501,0
38053,C010622,AAA,0.7169098668775539,777,1
376439,C010623,AAA,0.3731654366746543,232,0
376439,C010624,AAA,0.7670141003621822,552,0
376439,C010625,AAA,0.5931078196387839,892,0
376439,C010626,AAA,0.4141736902902224,984,0
376439,C010627,AAA,0.6093495860342383,440,0
376439,C010628,AAA,0.8701329929103729,209,1
366483,C010629,AAA,0.8055940380369645,1140,0
366483,C010630,AAA,0.8906749835755667,780,0
366483,C010631,AAA,0.4979100091088374,1097,1
366483,C010632,AAA,0.8899266186389241,973,1
366483,C010633,AAA,0.5359855425774681,783,1
366483,C010634,AAA,0.6147731117143911,357,1
366483,C010635,AAA,0.6858186129811471,929,1
365642,C010636,AAA,0.8686210301725875,622,1
365642,C010637,AAA,0.7927376147621806,805,0
365244,C010638,AAA,0.7436165159006853,596,1
365244,C010639,AAA,0.47744054550207776,981,0
380953,C010640,AAA,0.6243836739508715,767,1
380953,C010641,AAA,0.7569156323280825,760,0
350188,C010642,AAA,0.6492911524239401,424,1
350188,C010643,AAA,0.4143189403107377,90,1
262011,C010644,AAA,0.6511451900106903,260,0
262011,C010645,AAA,0.6791168414000902,1178,0
262011,C010646,AAA,0.6210914666501354,1186,1
262011,C010647,AAA,0.7087356906842724,980,1
262011,C010648,AAA,0.5808791312042522,827,1
262011,C010649,AAA,0.7174754273484745,332,0
238007,C010650,AAA,0.548726899356115,589,0
238007,C010651,AAA,0.5434435254897639,518,0
238007,C010652,AAA,0.6731438361693993,1075,0
238007,C010653,AAA,0.8132110087018503,607,0
256815,C010654,AAA,0.7745357585388315,937,0
256815,C010655,AAA,0.7011861722394099,1051,0
258894,C010656,AAA,0.7559591556003404,770,1
258894,C010657,AAA,0.4964409934150742,658,0
258894,C010658,AAA,0.6554938669077859,369,0
255548,C010659,AAA,0.49077900392039775,231,0
255548,C010660,AAA,0.7707371034706534,670,1
255548,C010661,AAA,0.4098157283665552,299,0
255548,C010662,AAA,0.30891825689595065,908,0
255548,C010663,AAA,0.7420865132278593,851,0
248270,C010664,AAA,0.3374969748989555,938,0
248270,C010665,AAA,0.5282663388437125,596,0
248270,C010666,AAA,0.6723702408143234,1096,0
248270,C010667,AAA,0.8944058730365883,1179,1
248270,C010668,AAA,0.5799814928150945,641,0
248270,C010669,AAA,0.7343989762065397,527,0
248270,C010670,AAA,0.8136426695964472,505,0
296332,C010671,AAA,0.7866895241954054,658,1
296332,C010672,AAA,0.8275747917511473,1053,0
296332,C010673,AAA,0.630743245280852,204,1
296332,C010674,AAA,0.8961042421530622,404,0
296332,C010675,AAA,0.8340119305792284,1031,1
296332,C010676,AAA,0.49904472141701145,943,1
296332,C010677,AAA,0.5913274217513298,1198,1
296332,C010678,AAA,0.5438032749128983,828,0
296332,C010679,AAA,0.6889719720801752,1082,0
296332,C010680,AAA,0.6820242621396159,405,0
296332,C010681,AAA,0.3774829339715056,1169,0
296332,C010682,AAA,0.7241182963433328,545,0
296332,C010683,AAA,0.4020122608560078,311,1
296332,C010684,AAA,0.5509676202480177,158,0
296332,C010685,AAA,0.4405706933919041,744,0
298696,C010686,AAA,0.8014523616484379,536,0
298696,C010687,AAA,0.7463255692074745,456,1
298696,C010688,AAA,0.799960628106195,61,0
298696,C010689,AAA,0.6166279967396335,337,0
300398,C010690,AAA,0.40604138344906054,1146,1
300398,C010691,AAA,0.6003291482526549,189,1
300398,C010692,AAA,0.8251838186525706,510,1
300398,C010693,AAA,0.820633259510749,728,1
300398,C010694,AAA,0.40359816520491665,1036,1
312537,C010695,AAA,0.6651634283647281,776,0
312537,C010696,AAA,0.6947176749403603,850,1
312537,C010697,AAA,0.6857223265071248,381,0
311917,C010698,AAA,0.3396860107029023,852,0
312537,C010699,AAA,0.3722363926474456,514,0
311917,C010700,AAA,0.5457341507921089,448,0
311917,C010701,AAA,0.847002461168966,481,1
311917,C010702,AAA,0.45247701789707173,1085,1
311917,C010703,AAA,0.4482367441668221,251,0
311917,C010704,AAA,0.5511199766977807,1067,0
311917,C010705,AAA,0.7203623706346914,254,0
311917,C010706,AAA,0.543376098902063,200,1
311917,C010707,AAA,0.8517113400229762,743,0
311917,C010708,AAA,0.8567730723604102,659,1
312537,C010709,AAA,0.8693361973988805,253,1
311917,C010710,AAA,0.4997229304430717,1046,0
312537,C010711,AAA,0.5735668306565618,926,0
311917,C010712,AAA,0.73796879925998,450,1
311917,C010713,AAA,0.8678035232286417,83,1
311917,C010714,AAA,0.6739342214256275,330,1
311917,C010715,AAA,0.5932210969546752,394,0
311917,C010716,AAA,0.6500104732612786,949,0
306466,C010717,AAA,0.4216398422460032,551,1
306897,C010718,AAA,0.8486152328963377,723,1
306466,C010719,AAA,0.6876635390678814,60,1
306466,C010720,AAA,0.42386174828391754,588,0
306897,C010721,AAA,0.5625320999752838,679,0
306897,C010722,AAA,0.4357007187434411,398,1
306897,C010723,AAA,0.7391574643558216,592,0
305386,C010724,AAA,0.7597584734037302,430,0
305386,C010725,AAA,0.8121916965599301,89,1
305386,C010726,AAA,0.8192444396818414,842,0
305386,C010727,AAA,0.5113522732464552,68,0
305386,C010728,AAA,0.8420049985725345,205,0
305386,C010729,AAA,0.5526887803038112,784,1
305386,C010730,AAA,0.8563198751040637,1068,0
291334,C010731,AAA,0.6915031779455985,622,0
291334,C010732,AAA,0.7729645720622386,1161,0
291334,C010733,AAA,0.8442880077831033,578,1
291334,C010734,AAA,0.3619349516962397,939,0
291334,C010735,AAA,0.5372729703914091,520,1
291334,C010736,AAA,0.8650432440305788,717,0
291334,C010737,AAA,0.6008504327913523,959,0
293699,C010738,AAA,0.769426493035647,882,0
293699,C010739,AAA,0.8558849768102019,492,0
293699,C010740,AAA,0.7627514557824896,289,0
291334,C010741,AAA,0.48335993156632623,1081,0
291334,C010742,AAA,0.65966333776338,104,0
291334,C010743,AAA,0.38846958812520815,837,1
291334,C010744,AAA,0.47655492527751786,199,1
291334,C010745,AAA,0.3668231755992672,350,0
291334,C010746,AAA,0.6998072560522042,854,0
294570,C010747,AAA,0.4187132376348382,505,1
294570,C010748,AAA,0.3886697186720226,633,1
111717,C010749,AAA,0.7811852992433221,750,1
111717,C010750,AAA,0.6064239038927833,475,0
111717,C010751,AAA,0.741097183165908,972,1
111717,C010752,AAA,0.5833205110073634,778,1
147756,C010753,AAA,0.5208483662749152,1064,0
147756,C010754,AAA,0.6649358482578539,695,0
147756,C010755,AAA,0.8364746251185642,903,1
147756,C010756,AAA,0.7326059290861816,410,0
148993,C010757,AAA,0.6122666577887,421,1
148993,C010758,AAA,0.41543529296150533,152,0
148993,C010759,AAA,0.422664628471856,820,0
148993,C010760,AAA,0.8508342299082566,567,0
134143,C010761,AAA,0.49996989183227486,460,1
134143,C010762,AAA,0.8079268437627274,442,0
134143,C010763,AAA,0.8325727679064573,1154,1
134143,C010764,AAA,0.6831453606072734,707,0
134143,C010765,AAA,0.533363661207023,749,1
132976,C010766,AAA,0.6280248729876812,139,1
132976,C010767,AAA,0.3225276939254384,61,0
132976,C010768,AAA,0.30091955772690626,994,0
132976,C010769,AAA,0.49326864074659127,422,0
132976,C010770,AAA,0.7161617492562407,1006,1
132976,C010771,AAA,0.6966657866230006,557,0
132976,C010772,AAA,0.4581015341032653,651,0
132976,C010773,AAA,0.8553841859976058,1192,0
101781,C010774,AAA,0.5132567025233713,864,0
101781,C010775,AAA,0.5918970801399349,708,1
101781,C010776,AAA,0.5503656591866521,1190,0
101781,C010777,AAA,0.3513768059466657,578,1
101781,C010778,AAA,0.7285196204454131,365,1
101781,C010779,AAA,0.8396737944351472,989,0
101781,C010780,AAA,0.450824635292692,1065,1
101781,C010781,AAA,0.5300037676673542,837,0
101781,C010782,AAA,0.44302158127096375,981,1
101781,C010783,AAA,0.6915576228647314,832,0
101781,C010784,AAA,0.8719419390581044,62,1
101781,C010785,AAA,0.4591580015018374,67,0
101781,C010786,AAA,0.6164263927339181,634,1
101781,C010787,AAA,0.8622972947384898,843,0
101781,C010788,AAA,0.3112055918489071,969,1
101781,C010789,AAA,0.6149526956378595,229,1
101781,C010790,AAA,0.7073690506731833,1097,1
101781,C010791,AAA,0.8527672358668673,672,0
101781,C010792,AAA,0.8106313567788863,1131,0
101781,C010793,AAA,0.7192818387372161,358,0
101781,C010794,AAA,0.8499616132615051,515,1
101781,C010795,AAA,0.3571710469577682,893,1
101781,C010796,AAA,0.7703647640388226,241,1
102806,C010797,AAA,0.7043202790105244,505,0
102806,C010798,AAA,0.7800474743211722,673,1
102806,C010799,AAA,0.45142201497911033,540,0
102806,C010800,AAA,0.8142831694814304,1154,1
102806,C010801,AAA,0.8148891029924973,315,0
102806,C010802,AAA,0.30281483280550314,208,0
104476,C010803,AAA,0.4866068668117193,287,1
104476,C010804,AAA,0.48189405350447545,1034,0
104476,C010805,AAA,0.6640577617372174,484,1
324002,C010806,AAA,0.8217332319713294,1152,0
319047,C010807,AAA,0.30915979099959007,118,0
319047,C010808,AAA,0.4389973100093639,1061,1
319047,C010809,AAA,0.5966463374737023,559,1
324002,C010810,AAA,0.894935889320167,365,0
321942,C010811,AAA,0.3405647282620844,929,1
321942,C010812,AAA,0.7927457690715218,382,0
321942,C010813,AAA,0.5236925326755997,1198,0
335764,C010814,AAA,0.7602810932517478,720,0
335764,C010815,AAA,0.5545060786022412,718,0
336207,C010816,AAA,0.4635588262838209,65,1
336207,C010817,AAA,0.5575039093987793,434,0
336207,C010818,AAA,0.560657658733177,145,0
335764,C010819,AAA,0.7876274436666971,766,1
336207,C010820,AAA,0.7639667728842521,456,0
335764,C010821,AAA,0.34241735272006674,1036,1
336207,C010822,AAA,0.7854909794614988,759,0
343446,C010823,AAA,0.40398538150754587,692,1
343446,C010824,AAA,0.30708346442819895,155,1
343446,C010825,AAA,0.41611586414318974,633,0
343446,C010826,AAA,0.3571537809455915,821,0
343446,C010827,AAA,0.4852353621742412,325,1
343446,C010828,AAA,0.8521142302003076,168,0
343446,C010829,AAA,0.6170970749973638,844,0
343446,C010830,AAA,0.3625441042761658,228,0
343446,C010831,AAA,0.7583741651648542,268,1
342007,C010832,AAA,0.6511703683735699,854,1
342007,C010833,AAA,0.32645774930878163,1099,1
342007,C010834,AAA,0.6217390247991689,883,1
342007,C010835,AAA,0.7188968051237802,516,1
342007,C010836,AAA,0.4186831505977513,229,1
342007,C010837,AAA,0.8911737480420944,541,0
342007,C010838,AAA,0.7513690634018846,1183,1
332789,C010839,AAA,0.38013105090128163,539,0
332789,C010840,AAA,0.5553694847513838,531,1
319047,C010841,AAA,0.5747486931983052,773,1
318933,C010842,AAA,0.6316097293487953,1138,1
319047,C010843,AAA,0.34166311260884585,247,1
345357,C010844,AAA,0.39298552721714713,783,1
345357,C010845,AAA,0.805536064018789,521,1
345357,C010846,AAA,0.4704740357136722,1092,0
345357,C010847,AAA,0.888170873878709,808,1
345357,C010848,AAA,0.4043254958022156,108,1
345357,C010849,AAA,0.3524627066273754,261,1
345357,C010850,AAA,0.3023366141140022,219,1
345357,C010851,AAA,0.7194228077644885,446,0
345357,C010852,AAA,0.7238048634748391,600,1
345357,C010853,AAA,0.30414991207697073,146,1
345357,C010854,AAA,0.6399564355345214,195,0
345357,C010855,AAA,0.853833357469091,502,1
336207,C010856,AAA,0.39842495762853836,748,1
331358,C010857,AAA,0.47919456125969123,944,0
331358,C010858,AAA,0.30247774851378073,934,0
321942,C010859,AAA,0.8885320763124633,960,1
321942,C010860,AAA,0.425730594645637,1031,0
321942,C010861,AAA,0.33052272788966597,597,1
321942,C010862,AAA,0.5543006095388644,397,1
321942,C010863,AAA,0.3260631293436533,915,0
321942,C010864,AAA,0.4129286131537655,152,0
321942,C010865,AAA,0.5008431636285509,567,1
321942,C010866,AAA,0.5612962163117554,926,1
321942,C010867,AAA,0.5327476382024883,468,1
324002,C010868,AAA,0.49019351248824566,1185,0
324002,C010869,AAA,0.5194753504465448,109,1
324084,C010870,AAA,0.7475329276713243,247,0
324002,C010871,AAA,0.8922580194969201,607,1
324084,C010872,AAA,0.4005938325697973,1115,1
324002,C010873,AAA,0.7305238098549405,83,1
324084,C010874,AAA,0.7342142082367379,665,1
324084,C010875,AAA,0.7117658111220323,367,1
324002,C010876,AAA,0.5820700734892736,851,0
324084,C010877,AAA,0.3068255878232546,235,0
324084,C010878,AAA,0.4543579408052255,515,0
324002,C010879,AAA,0.34008547814223483,559,0
324002,C010880,AAA,0.681323000522017,913,0
324084,C010881,AAA,0.7608359586626766,724,0
324002,C010882,AAA,0.509076802217573,398,0
319047,C010883,AAA,0.5458040634515359,102,0
319047,C010884,AAA,0.5003046506507246,414,0
319047,C010885,AAA,0.666824565493624,222,0
318933,C010886,AAA,0.4080495790486956,806,1
318933,C010887,AAA,0.8998450366137515,995,0
318933,C010888,AAA,0.43856096344753565,957,0
319047,C010889,AAA,0.4906307602853873,524,1
318933,C010890,AAA,0.7085905508471593,225,0
